x position,y position,Simulation Output (V),Analytical Output (V),Absolure error (%),Relative error (%)
0.22448979591836735,0.02040816326530612,0.012148715402685816,0.011032817958503686,0.0,9.19
0.22448979591836735,0.061224489795918366,0.005937113116800957,0.008788854983892765,0.0,48.03
0.22448979591836735,0.10204081632653061,0.0010191308782364088,0.004300929034670928,0.0,322.02
0.22448979591836735,0.14285714285714285,-0.003315728771911753,-0.002430959889161829,0.0,26.68
0.22448979591836735,0.1836734693877551,-0.01307311381224698,-0.011406811787605503,0.0,12.75
0.22448979591836735,0.22448979591836735,-0.021021162164075062,-0.0226266266606601,0.0,7.64
0.22448979591836735,0.2653061224489796,-0.03735266370790032,-0.03609040450832561,0.0,3.38
0.22448979591836735,0.30612244897959184,-0.0482438753525652,-0.051798145330602056,0.0,7.37
0.22448979591836735,0.3469387755102041,-0.06412654229765817,-0.06974984912748941,0.01,8.77
0.22448979591836735,0.3877551020408163,-0.08209290950369544,-0.08994551589898768,0.01,9.57
0.22448979591836735,0.42857142857142855,-0.10707745704777742,-0.11238514564509686,0.01,4.96
0.22448979591836735,0.46938775510204084,-0.13233574637327977,-0.13706873836581698,0.0,3.58
0.22448979591836735,0.5102040816326531,-0.15456062384519095,-0.16399629406114793,0.01,6.1
0.22448979591836735,0.5510204081632653,-0.18533110548647455,-0.19316781273108988,0.01,4.23
0.22448979591836735,0.5918367346938775,-0.2120115939074294,-0.2245832943756428,0.01,5.93
0.22448979591836735,0.6326530612244898,-0.2447077554302614,-0.25824273899480654,0.01,5.53
0.22448979591836735,0.673469387755102,-0.2770733678147929,-0.29414614658858135,0.02,6.16
0.22448979591836735,0.7142857142857143,-0.31578349179863013,-0.33229351715696687,0.02,5.23
0.22448979591836735,0.7551020408163265,-0.3554076750465265,-0.3726848506999635,0.02,4.86
0.22448979591836735,0.7959183673469388,-0.3934316523872612,-0.4153201472175709,0.02,5.56
0.22448979591836735,0.8367346938775511,-0.4326471313116464,-0.46019940670978926,0.03,6.37
0.22448979591836735,0.8775510204081632,-0.47920209446992734,-0.5073226291766187,0.03,5.87
0.22448979591836735,0.9183673469387755,-0.5240790950785982,-0.5566898146180589,0.03,6.22
0.22448979591836735,0.9591836734693877,-0.5731939235115889,-0.6083009630341103,0.04,6.12
0.2653061224489796,-0.9591836734693877,-0.6693811609971132,-0.7135972256457772,0.04,6.61
0.2653061224489796,-0.9183673469387755,-0.6172648867084725,-0.652602232063171,0.04,5.72
0.2653061224489796,-0.8775510204081632,-0.5619788665546788,-0.5942591947232869,0.03,5.74
0.2653061224489796,-0.8367346938775511,-0.5108396738734412,-0.5385681136261252,0.03,5.43
0.2653061224489796,-0.7959183673469388,-0.4614434600875496,-0.4855289887716854,0.02,5.22
0.2653061224489796,-0.7551020408163265,-0.4131134520969894,-0.4351418201599674,0.02,5.33
0.2653061224489796,-0.7142857142857143,-0.36312615605632004,-0.3874066077909714,0.02,6.69
0.2653061224489796,-0.673469387755102,-0.3232310003195344,-0.34232335166469763,0.02,5.91
0.2653061224489796,-0.6326530612244898,-0.2837274845218437,-0.2998920517811457,0.02,5.7
0.2653061224489796,-0.5918367346938775,-0.24566152338296812,-0.26011270814031573,0.01,5.88
0.2653061224489796,-0.5510204081632653,-0.20811615596510968,-0.2229853207422077,0.01,7.14
0.2653061224489796,-0.5102040816326531,-0.1792087145262412,-0.18850988958682183,0.01,5.19
0.2653061224489796,-0.46938775510204084,-0.14912704507969976,-0.15668641467415786,0.01,5.07
0.2653061224489796,-0.42857142857142855,-0.12317127508706915,-0.12751489600421587,0.0,3.53
0.2653061224489796,-0.3877551020408163,-0.09872561299585571,-0.100995333576996,0.0,2.3
0.2653061224489796,-0.3469387755102041,-0.06976707731005613,-0.077127727392498,0.01,10.55
0.2653061224489796,-0.30612244897959184,-0.05297928622940713,-0.055912077450722054,0.0,5.54
0.2653061224489796,-0.2653061224489796,-0.03592577246386913,-0.03734838375166811,0.0,3.96
0.2653061224489796,-0.22448979591836735,-0.016736489239851958,-0.021436646295336117,0.0,28.08
0.2653061224489796,-0.1836734693877551,-0.008082462195179276,-0.00817686508172615,0.0,1.17
0.2653061224489796,-0.14285714285714285,-0.00013676371862323365,0.0024309598891618287,0.0,1877.49
0.2653061224489796,-0.10204081632653061,0.014715106952709315,0.010386828617327816,0.0,29.41
0.2653061224489796,-0.061224489795918366,0.01382080469136537,0.01569074110277181,0.0,13.53
0.2653061224489796,-0.02040816326530612,0.015190276987226692,0.0183426973454938,0.0,20.75
0.2653061224489796,0.02040816326530612,0.017044570355118166,0.0183426973454938,0.0,7.62
0.2653061224489796,0.061224489795918366,0.01649842806214241,0.01569074110277181,0.0,4.9
0.2653061224489796,0.10204081632653061,0.009741815505449985,0.010386828617327816,0.0,6.62
0.2653061224489796,0.14285714285714285,0.004190722131678282,0.0024309598891618287,0.0,41.99
0.2653061224489796,0.1836734693877551,-0.010171609817673323,-0.00817686508172615,0.0,19.61
0.2653061224489796,0.22448979591836735,-0.019414745804074558,-0.021436646295336117,0.0,10.41
0.2653061224489796,0.2653061224489796,-0.03424326974021459,-0.03734838375166811,0.0,9.07
0.2653061224489796,0.30612244897959184,-0.052627199364487655,-0.055912077450722054,0.0,6.24
0.2653061224489796,0.3469387755102041,-0.07285789219039675,-0.077127727392498,0.0,5.86
0.2653061224489796,0.3877551020408163,-0.09693861886261904,-0.100995333576996,0.0,4.18
0.2653061224489796,0.42857142857142855,-0.11571104363237801,-0.12751489600421587,0.01,10.2
0.2653061224489796,0.46938775510204084,-0.14988890342086075,-0.15668641467415786,0.01,4.54
0.2653061224489796,0.5102040816326531,-0.17987807887935908,-0.18850988958682183,0.01,4.8
0.2653061224489796,0.5510204081632653,-0.21126988453113893,-0.2229853207422077,0.01,5.55
0.2653061224489796,0.5918367346938775,-0.24470268226340944,-0.26011270814031573,0.02,6.3
0.2653061224489796,0.6326530612244898,-0.2821799393350092,-0.2998920517811457,0.02,6.28
0.2653061224489796,0.673469387755102,-0.3282314447315705,-0.34232335166469763,0.01,4.29
0.2653061224489796,0.7142857142857143,-0.3646889532940188,-0.3874066077909714,0.02,6.23
0.2653061224489796,0.7551020408163265,-0.4080323041110042,-0.4351418201599674,0.03,6.64
0.2653061224489796,0.7959183673469388,-0.458061667376611,-0.4855289887716854,0.03,6.0
0.2653061224489796,0.8367346938775511,-0.5081467463472588,-0.5385681136261252,0.03,5.99
0.2653061224489796,0.8775510204081632,-0.5588090413225021,-0.5942591947232869,0.04,6.34
0.2653061224489796,0.9183673469387755,-0.6169629196760817,-0.652602232063171,0.04,5.78
0.2653061224489796,0.9591836734693877,-0.6693410354155566,-0.7135972256457772,0.04,6.61
0.30612244897959184,-0.9183673469387755,-0.7063155214446518,-0.7458626932655613,0.04,5.6
0.30612244897959184,-0.8775510204081632,-0.6439368093259283,-0.6785438040272331,0.03,5.37
0.30612244897959184,-0.8367346938775511,-0.5817120652676717,-0.6142848642997392,0.03,5.6
0.30612244897959184,-0.7959183673469388,-0.5242163920539811,-0.5530858740830776,0.03,5.51
0.30612244897959184,-0.7551020408163265,-0.46509076441150227,-0.4949468333772494,0.03,6.42
0.30612244897959184,-0.7142857142857143,-0.4144031774860838,-0.439867742182254,0.03,6.14
0.30612244897959184,-0.673469387755102,-0.3671550422721138,-0.3878486004980919,0.02,5.64
0.30612244897959184,-0.6326530612244898,-0.3244416789908673,-0.33888940832476266,0.01,4.45
0.30612244897959184,-0.5918367346938775,-0.2729412274766192,-0.2929901656622665,0.02,7.35
0.30612244897959184,-0.5510204081632653,-0.23588789810187477,-0.25015087251060353,0.01,6.05
0.30612244897959184,-0.5102040816326531,-0.2016032966844031,-0.2103715288697736,0.01,4.35
0.30612244897959184,-0.46938775510204084,-0.16317361388121798,-0.17365213473977686,0.01,6.42
0.30612244897959184,-0.42857142857142855,-0.127169514338094,-0.13999269012061297,0.01,10.08
0.30612244897959184,-0.3877551020408163,-0.10270403262633956,-0.10939319501228227,0.01,6.51
0.30612244897959184,-0.3469387755102041,-0.07742001947152054,-0.08185364941478467,0.0,5.73
0.30612244897959184,-0.30612244897959184,-0.05600698412848991,-0.05737405332812007,0.0,2.44
0.30612244897959184,-0.2653061224489796,-0.03571731218317641,-0.03595440675228859,0.0,0.66
0.30612244897959184,-0.22448979591836735,-0.016170604373256094,-0.017594709687290155,0.0,8.81
0.30612244897959184,-0.1836734693877551,-0.000965301605951421,-0.002294962133124809,0.0,137.75
0.30612244897959184,-0.14285714285714285,0.01087663544360894,0.009944835910207483,0.0,8.57
0.30612244897959184,-0.10204081632653061,0.019485008848811304,0.019124684442706697,0.0,1.85
0.30612244897959184,-0.061224489795918366,0.02460567616039587,0.02524458346437284,0.0,2.6
0.30612244897959184,-0.02040816326530612,0.02038518966810357,0.028304532975205906,0.01,38.85
0.30612244897959184,0.02040816326530612,0.027772912699228026,0.028304532975205906,0.0,1.91
0.30612244897959184,0.061224489795918366,0.023688813472841064,0.02524458346437284,0.0,6.57
0.30612244897959184,0.10204081632653061,0.01635398085503629,0.019124684442706697,0.0,16.94
0.30612244897959184,0.14285714285714285,0.009681624095115735,0.009944835910207483,0.0,2.72
0.30612244897959184,0.1836734693877551,-0.004254581251836942,-0.002294962133124809,0.0,46.06
0.30612244897959184,0.22448979591836735,-0.013799947925207456,-0.017594709687290155,0.0,27.5
0.30612244897959184,0.2653061224489796,-0.035363070866021334,-0.03595440675228859,0.0,1.67
0.30612244897959184,0.30612244897959184,-0.059534753732240764,-0.05737405332812007,0.0,3.63
0.30612244897959184,0.3469387755102041,-0.08043558505715162,-0.08185364941478467,0.0,1.76
0.30612244897959184,0.3877551020408163,-0.10474953376935374,-0.10939319501228227,0.0,4.43
0.30612244897959184,0.42857142857142855,-0.13283537979775778,-0.13999269012061297,0.01,5.39
0.30612244897959184,0.46938775510204084,-0.1645895933463913,-0.17365213473977686,0.01,5.51
0.30612244897959184,0.5102040816326531,-0.1995259402711702,-0.2103715288697736,0.01,5.44
0.30612244897959184,0.5510204081632653,-0.2371520440938915,-0.25015087251060353,0.01,5.48
0.30612244897959184,0.5918367346938775,-0.2802798879431887,-0.2929901656622665,0.01,4.53
0.30612244897959184,0.6326530612244898,-0.31949724062512,-0.33888940832476266,0.02,6.07
0.30612244897959184,0.673469387755102,-0.3664176541815389,-0.3878486004980919,0.02,5.85
0.30612244897959184,0.7142857142857143,-0.4158428252606393,-0.439867742182254,0.02,5.78
0.30612244897959184,0.7551020408163265,-0.46666131072258976,-0.4949468333772494,0.03,6.06
0.30612244897959184,0.7959183673469388,-0.5216596145753875,-0.5530858740830776,0.03,6.02
0.30612244897959184,0.8367346938775511,-0.5818168842806203,-0.6142848642997392,0.03,5.58
0.30612244897959184,0.8775510204081632,-0.6406302980091126,-0.6785438040272331,0.04,5.92
0.30612244897959184,0.9183673469387755,-0.7058231692728844,-0.7458626932655613,0.04,5.67
0.3469387755102041,-0.9183673469387755,-0.7887613369279803,-0.8360632049571181,0.05,6.0
0.3469387755102041,-0.8775510204081632,-0.7176790414810278,-0.7597684638203469,0.04,5.86
0.3469387755102041,-0.8367346938775511,-0.6485100287496419,-0.6869416654625198,0.04,5.93
0.3469387755102041,-0.7959183673469388,-0.5835329505227221,-0.6175828098836368,0.03,5.84
0.3469387755102041,-0.7551020408163265,-0.521778946176679,-0.551691897083698,0.03,5.73
0.3469387755102041,-0.7142857142857143,-0.4645721815902079,-0.48926892706270336,0.02,5.32
0.3469387755102041,-0.673469387755102,-0.40808233535175054,-0.4303138998206529,0.02,5.45
0.3469387755102041,-0.6326530612244898,-0.35881166126026215,-0.37482681535754664,0.02,4.46
0.3469387755102041,-0.5918367346938775,-0.305019073706316,-0.3228076736733845,0.02,5.83
0.3469387755102041,-0.5510204081632653,-0.26510841768875454,-0.27425647476816617,0.01,3.45
0.3469387755102041,-0.5102040816326531,-0.21706286222183824,-0.22917321864189247,0.01,5.58
0.3469387755102041,-0.46938775510204084,-0.17958654680203645,-0.1875579052945626,0.01,4.44
0.3469387755102041,-0.42857142857142855,-0.13856527725434326,-0.14941053472617696,0.01,7.83
0.3469387755102041,-0.3877551020408163,-0.10991208943606565,-0.1147311069367355,0.0,4.38
0.3469387755102041,-0.3469387755102041,-0.07957398098302537,-0.0835196219262382,0.0,4.96
0.3469387755102041,-0.30612244897959184,-0.05062089352611569,-0.05577607969468508,0.01,10.18
0.3469387755102041,-0.2653061224489796,-0.029748688536284363,-0.03150048024207601,0.0,5.89
0.3469387755102041,-0.22448979591836735,-0.011479225673155544,-0.01069282356841113,0.0,6.85
0.3469387755102041,-0.1836734693877551,0.005736230871627157,0.006646890326309613,0.0,15.88
0.3469387755102041,-0.14285714285714285,0.019913046914056074,0.02051866144208621,0.0,3.04
0.3469387755102041,-0.10204081632653061,0.026966884619857613,0.03092248977891865,0.0,14.67
0.3469387755102041,-0.061224489795918366,0.03500303857428375,0.03785837533680694,0.0,8.16
0.3469387755102041,-0.02040816326530612,0.041923986459260446,0.04132631811575109,0.0,1.43
0.3469387755102041,0.02040816326530612,0.03965972024040529,0.04132631811575109,0.0,4.2
0.3469387755102041,0.061224489795918366,0.0340625135963491,0.03785837533680694,0.0,11.14
0.3469387755102041,0.10204081632653061,0.02750795388053142,0.03092248977891865,0.0,12.41
0.3469387755102041,0.14285714285714285,0.019643537388841614,0.02051866144208621,0.0,4.46
0.3469387755102041,0.1836734693877551,0.00784178786622538,0.006646890326309613,0.0,15.24
0.3469387755102041,0.22448979591836735,-0.010655099955033848,-0.01069282356841113,0.0,0.35
0.3469387755102041,0.2653061224489796,-0.02941238588387619,-0.03150048024207601,0.0,7.1
0.3469387755102041,0.30612244897959184,-0.05465091692026984,-0.05577607969468508,0.0,2.06
0.3469387755102041,0.3469387755102041,-0.08258028623531154,-0.0835196219262382,0.0,1.14
0.3469387755102041,0.3877551020408163,-0.10776297349125649,-0.1147311069367355,0.01,6.47
0.3469387755102041,0.42857142857142855,-0.141649255861452,-0.14941053472617696,0.01,5.48
0.3469387755102041,0.46938775510204084,-0.17972881901586577,-0.1875579052945626,0.01,4.36
0.3469387755102041,0.5102040816326531,-0.2194762232978295,-0.22917321864189247,0.01,4.42
0.3469387755102041,0.5510204081632653,-0.2576094882294425,-0.27425647476816617,0.02,6.46
0.3469387755102041,0.5918367346938775,-0.30215352487976543,-0.3228076736733845,0.02,6.84
0.3469387755102041,0.6326530612244898,-0.3524057765084825,-0.37482681535754664,0.02,6.36
0.3469387755102041,0.673469387755102,-0.4070922357783446,-0.4303138998206529,0.02,5.7
0.3469387755102041,0.7142857142857143,-0.461413246897596,-0.48926892706270336,0.03,6.04
0.3469387755102041,0.7551020408163265,-0.5231318157646269,-0.551691897083698,0.03,5.46
0.3469387755102041,0.7959183673469388,-0.5852020121722539,-0.6175828098836368,0.03,5.53
0.3469387755102041,0.8367346938775511,-0.6489871079106682,-0.6869416654625198,0.04,5.85
0.3469387755102041,0.8775510204081632,-0.7154597203929559,-0.7597684638203469,0.04,6.19
0.3469387755102041,0.9183673469387755,-0.7885026442945665,-0.8360632049571181,0.05,6.03
0.3877551020408163,-0.9183673469387755,-0.864748025176181,-0.9227957738697311,0.06,6.71
0.3877551020408163,-0.8775510204081632,-0.791623161723295,-0.8375251808345161,0.05,5.8
0.3877551020408163,-0.8367346938775511,-0.7151973654023769,-0.7561305238463566,0.04,5.72
0.3877551020408163,-0.7959183673469388,-0.6411796484573673,-0.678611802905252,0.04,5.84
0.3877551020408163,-0.7551020408163265,-0.5689664173557917,-0.6049690180112027,0.04,6.33
0.3877551020408163,-0.7142857142857143,-0.5048406361357147,-0.5352021691642088,0.03,6.01
0.3877551020408163,-0.673469387755102,-0.44346234101162596,-0.46931125636426996,0.03,5.83
0.3877551020408163,-0.6326530612244898,-0.3869599376278258,-0.4072962796113865,0.02,5.26
0.3877551020408163,-0.5918367346938775,-0.3314268518165642,-0.34915723890555805,0.02,5.35
0.3877551020408163,-0.5510204081632653,-0.27616993151144154,-0.2948941342467849,0.02,6.78
0.3877551020408163,-0.5102040816326531,-0.23206467228040836,-0.24450696563506708,0.01,5.36
0.3877551020408163,-0.46938775510204084,-0.18495588177583705,-0.19799573307040433,0.01,7.05
0.3877551020408163,-0.42857142857142855,-0.14809232865739835,-0.1553604365527968,0.01,4.91
0.3877551020408163,-0.3877551020408163,-0.1104751601582497,-0.11660107608224465,0.01,5.55
0.3877551020408163,-0.3469387755102041,-0.07688646607387559,-0.08171765165874763,0.0,6.28
0.3877551020408163,-0.30612244897959184,-0.04492963553575832,-0.05071016328230581,0.01,12.87
0.3877551020408163,-0.2653061224489796,-0.020330526948530808,-0.02357861095291929,0.0,15.98
0.3877551020408163,-0.22448979591836735,0.0006663276335038857,-0.00032299467058793995,0.0,148.47
0.3877551020408163,-0.1836734693877551,0.017827470261514346,0.019056685564688175,0.0,6.9
0.3877551020408163,-0.14285714285714285,0.0313766314349057,0.03456042975290909,0.0,10.15
0.3877551020408163,-0.10204081632653061,0.03919474849780889,0.046188237894074724,0.01,17.84
0.3877551020408163,-0.061224489795918366,0.050951555773361766,0.053940109988185186,0.0,5.87
0.3877551020408163,-0.02040816326530612,0.05122980433516701,0.0578160460352404,0.01,12.86
0.3877551020408163,0.02040816326530612,0.054318959041010736,0.0578160460352404,0.0,6.44
0.3877551020408163,0.061224489795918366,0.04864768023102663,0.053940109988185186,0.01,10.88
0.3877551020408163,0.10204081632653061,0.040036859423809884,0.046188237894074724,0.01,15.36
0.3877551020408163,0.14285714285714285,0.032114198905612866,0.03456042975290909,0.0,7.62
0.3877551020408163,0.1836734693877551,0.018218721175128915,0.019056685564688175,0.0,4.6
0.3877551020408163,0.22448979591836735,0.0025538547533687185,-0.00032299467058793995,0.0,112.65
0.3877551020408163,0.2653061224489796,-0.029179920776469238,-0.02357861095291929,0.01,19.2
0.3877551020408163,0.30612244897959184,-0.045288518259653375,-0.05071016328230581,0.01,11.97
0.3877551020408163,0.3469387755102041,-0.07881578908267882,-0.08171765165874763,0.0,3.68
0.3877551020408163,0.3877551020408163,-0.11193305577263986,-0.11660107608224465,0.0,4.17
0.3877551020408163,0.42857142857142855,-0.14609312667878344,-0.1553604365527968,0.01,6.34
0.3877551020408163,0.46938775510204084,-0.19071363618277426,-0.19799573307040433,0.01,3.82
0.3877551020408163,0.5102040816326531,-0.23088407139678985,-0.24450696563506708,0.01,5.9
0.3877551020408163,0.5510204081632653,-0.28168270401256035,-0.2948941342467849,0.01,4.69
0.3877551020408163,0.5918367346938775,-0.3332158451525441,-0.34915723890555805,0.02,4.78
0.3877551020408163,0.6326530612244898,-0.38603782839710526,-0.4072962796113865,0.02,5.51
0.3877551020408163,0.673469387755102,-0.4457021768685657,-0.46931125636426996,0.02,5.3
0.3877551020408163,0.7142857142857143,-0.5054448482798601,-0.5352021691642088,0.03,5.89
0.3877551020408163,0.7551020408163265,-0.5710272062912762,-0.6049690180112027,0.03,5.94
0.3877551020408163,0.7959183673469388,-0.6400176110609418,-0.678611802905252,0.04,6.03
0.3877551020408163,0.8367346938775511,-0.7137386260855176,-0.7561305238463566,0.04,5.94
0.3877551020408163,0.8775510204081632,-0.7926866894931466,-0.8375251808345161,0.04,5.66
0.3877551020408163,0.9183673469387755,-0.8643170024722169,-0.9227957738697311,0.06,6.77
0.42857142857142855,-0.8775510204081632,-0.8618490555499555,-0.9114059618016301,0.05,5.75
0.42857142857142855,-0.8367346938775511,-0.7786275279137931,-0.821443446183138,0.04,5.5
0.42857142857142855,-0.7959183673469388,-0.6962647056137387,-0.7357648598798118,0.04,5.67
0.42857142857142855,-0.7551020408163265,-0.6180598644390447,-0.6543702028916523,0.04,5.87
0.42857142857142855,-0.7142857142857143,-0.5445494186785408,-0.5772594752186587,0.03,6.01
0.42857142857142855,-0.673469387755102,-0.47699647133728806,-0.5044326768608317,0.03,5.75
0.42857142857142855,-0.6326530612244898,-0.4143244459687881,-0.43588980781817094,0.02,5.2
0.42857142857142855,-0.5918367346938775,-0.3495920329174704,-0.37163086809067647,0.02,6.3
0.42857142857142855,-0.5510204081632653,-0.296105696040297,-0.31165585767834825,0.02,5.25
0.42857142857142855,-0.5102040816326531,-0.24466713529914136,-0.2559647765811864,0.01,4.62
0.42857142857142855,-0.46938775510204084,-0.1955996029301149,-0.2045576247991908,0.01,4.58
0.42857142857142855,-0.42857142857142855,-0.14639699971478232,-0.15743440233236144,0.01,7.54
0.42857142857142855,-0.3877551020408163,-0.11128762376752102,-0.11459510918069843,0.0,2.97
0.42857142857142855,-0.3469387755102041,-0.07059080771754485,-0.07603974534420183,0.01,7.72
0.42857142857142855,-0.30612244897959184,-0.04126056589091574,-0.04176831082287144,0.0,1.23
0.42857142857142855,-0.2653061224489796,-0.008822955969636557,-0.011780805616707342,0.0,33.52
0.42857142857142855,-0.22448979591836735,0.011653424167809824,0.013922770274290463,0.0,19.47
0.42857142857142855,-0.1836734693877551,0.03680278091344623,0.035342416850121953,0.0,3.97
0.42857142857142855,-0.14285714285714285,0.04824974450419232,0.05247813411078716,0.0,8.76
0.42857142857142855,-0.10204081632653061,0.0630630501838151,0.06532992205628606,0.0,3.59
0.42857142857142855,-0.061224489795918366,0.06860714667917571,0.07389778068661865,0.01,7.71
0.42857142857142855,-0.02040816326530612,0.0715299097188102,0.07818171000178495,0.01,9.3
0.42857142857142855,0.02040816326530612,0.0721515160131897,0.07818171000178495,0.01,8.36
0.42857142857142855,0.061224489795918366,0.07388492751163125,0.07389778068661865,0.0,0.02
0.42857142857142855,0.10204081632653061,0.06451398186255611,0.06532992205628606,0.0,1.26
0.42857142857142855,0.14285714285714285,0.048863557405940276,0.05247813411078716,0.0,7.4
0.42857142857142855,0.1836734693877551,0.0345242179655127,0.035342416850121953,0.0,2.37
0.42857142857142855,0.22448979591836735,0.014415570287231283,0.013922770274290463,0.0,3.42
0.42857142857142855,0.2653061224489796,-0.009377094137156766,-0.011780805616707342,0.0,25.63
0.42857142857142855,0.30612244897959184,-0.03743968058862656,-0.04176831082287144,0.0,11.56
0.42857142857142855,0.3469387755102041,-0.07340368241395781,-0.07603974534420183,0.0,3.59
0.42857142857142855,0.3877551020408163,-0.11061912376645289,-0.11459510918069843,0.0,3.59
0.42857142857142855,0.42857142857142855,-0.14678148518682996,-0.15743440233236144,0.01,7.26
0.42857142857142855,0.46938775510204084,-0.19046780503766583,-0.2045576247991908,0.01,7.4
0.42857142857142855,0.5102040816326531,-0.24718695449638814,-0.2559647765811864,0.01,3.55
0.42857142857142855,0.5510204081632653,-0.29487157942626474,-0.31165585767834825,0.02,5.69
0.42857142857142855,0.5918367346938775,-0.3497705110911558,-0.37163086809067647,0.02,6.25
0.42857142857142855,0.6326530612244898,-0.4115958035482019,-0.43588980781817094,0.02,5.9
0.42857142857142855,0.673469387755102,-0.4765179978638824,-0.5044326768608317,0.03,5.86
0.42857142857142855,0.7142857142857143,-0.5443894788543487,-0.5772594752186587,0.03,6.04
0.42857142857142855,0.7551020408163265,-0.6194664879323566,-0.6543702028916523,0.03,5.63
0.42857142857142855,0.7959183673469388,-0.6972049572300666,-0.7357648598798118,0.04,5.53
0.42857142857142855,0.8367346938775511,-0.7761281450188099,-0.821443446183138,0.05,5.84
0.42857142857142855,0.8775510204081632,-0.8592933607792503,-0.9114059618016301,0.05,6.06
0.46938775510204084,-0.8775510204081632,-0.9191320854399081,-0.9810028134535779,0.06,6.73
0.46938775510204084,-0.8367346938775511,-0.8352844710789645,-0.8824724392047532,0.05,5.65
0.46938775510204084,-0.7959183673469388,-0.7459339821679003,-0.7886339875392055,0.04,5.72
0.46938775510204084,-0.7551020408163265,-0.6617397373786645,-0.6994874584569353,0.04,5.7
0.46938775510204084,-0.7142857142857143,-0.5819007188264033,-0.6150328519579427,0.03,5.69
0.46938775510204084,-0.673469387755102,-0.5052684898513569,-0.5352701680422273,0.03,5.94
0.46938775510204084,-0.6326530612244898,-0.4387253279108549,-0.4601994067097893,0.02,4.89
0.46938775510204084,-0.5918367346938775,-0.366608198812845,-0.38982056796062864,0.02,6.33
0.46938775510204084,-0.5510204081632653,-0.3085359695657427,-0.32413365179474535,0.02,5.06
0.46938775510204084,-0.5102040816326531,-0.2496255396282629,-0.26313865821213944,0.01,5.41
0.46938775510204084,-0.46938775510204084,-0.193462259209631,-0.20683558721281098,0.01,6.91
0.46938775510204084,-0.42857142857142855,-0.14889567675521698,-0.15522443879675982,0.01,4.25
0.46938775510204084,-0.3877551020408163,-0.10280825547526391,-0.1083052129639861,0.01,5.35
0.46938775510204084,-0.3469387755102041,-0.06523907049467827,-0.06607790971448967,0.0,1.29
0.46938775510204084,-0.30612244897959184,-0.02709169865550886,-0.028542529048270714,0.0,5.36
0.46938775510204084,-0.2653061224489796,0.0009506079746454301,0.004300929034670981,0.0,352.44
0.46938775510204084,-0.22448979591836735,0.027291094344993338,0.0324524645343352,0.01,18.91
0.46938775510204084,-0.1836734693877551,0.05154192087171816,0.05591207745072207,0.0,8.48
0.46938775510204084,-0.14285714285714285,0.07066745668766392,0.07467976778383159,0.0,5.68
0.46938775510204084,-0.10204081632653061,0.08345420909230386,0.0887555355336637,0.01,6.35
0.46938775510204084,-0.061224489795918366,0.0955050712084392,0.09813938070021845,0.0,2.76
0.46938775510204084,-0.02040816326530612,0.09475474996910441,0.10283130328349584,0.01,8.52
0.46938775510204084,0.02040816326530612,0.10048254529491488,0.10283130328349584,0.0,2.34
0.46938775510204084,0.061224489795918366,0.08997032317463848,0.09813938070021845,0.01,9.08
0.46938775510204084,0.10204081632653061,0.08149212538117187,0.0887555355336637,0.01,8.91
0.46938775510204084,0.14285714285714285,0.06720093816372931,0.07467976778383159,0.01,11.13
0.46938775510204084,0.1836734693877551,0.0561214088658322,0.05591207745072207,0.0,0.37
0.46938775510204084,0.22448979591836735,0.025128041327296236,0.0324524645343352,0.01,29.15
0.46938775510204084,0.2653061224489796,0.006166056625661043,0.004300929034670981,0.0,30.25
0.46938775510204084,0.30612244897959184,-0.024790739915227778,-0.028542529048270714,0.0,15.13
0.46938775510204084,0.3469387755102041,-0.05704215490236168,-0.06607790971448967,0.01,15.84
0.46938775510204084,0.3877551020408163,-0.10476926498022451,-0.1083052129639861,0.0,3.37
0.46938775510204084,0.42857142857142855,-0.14692105350738283,-0.15522443879675982,0.01,5.65
0.46938775510204084,0.46938775510204084,-0.19584371614764615,-0.20683558721281098,0.01,5.61
0.46938775510204084,0.5102040816326531,-0.24986227079054016,-0.26313865821213944,0.01,5.31
0.46938775510204084,0.5510204081632653,-0.3042230031922963,-0.32413365179474535,0.02,6.54
0.46938775510204084,0.5918367346938775,-0.37201516141172203,-0.38982056796062864,0.02,4.79
0.46938775510204084,0.6326530612244898,-0.4339727809148413,-0.4601994067097893,0.03,6.04
0.46938775510204084,0.673469387755102,-0.5044035601625299,-0.5352701680422273,0.03,6.12
0.46938775510204084,0.7142857142857143,-0.5797775914443155,-0.6150328519579427,0.04,6.08
0.46938775510204084,0.7551020408163265,-0.6626164467880271,-0.6994874584569353,0.04,5.56
0.46938775510204084,0.7959183673469388,-0.7444976187236344,-0.7886339875392055,0.04,5.93
0.46938775510204084,0.8367346938775511,-0.8348479942975107,-0.8824724392047532,0.05,5.7
0.46938775510204084,0.8775510204081632,-0.9187289578986897,-0.9810028134535779,0.06,6.78
0.5102040816326531,-0.8367346938775511,-0.8858407117689916,-0.9388095096430911,0.05,5.98
0.5102040816326531,-0.7959183673469388,-0.7922611034707714,-0.8368111926153217,0.04,5.62
0.5102040816326531,-0.7551020408163265,-0.7000672977585333,-0.739912791438941,0.04,5.69
0.5102040816326531,-0.7142857142857143,-0.6139524906589255,-0.6481143061139489,0.03,5.56
0.5102040816326531,-0.673469387755102,-0.5320161626224923,-0.5614157366403455,0.03,5.53
